timestamp, x, y, z
1.689068173010718464e+18,-4.080000000000000000e+02,-3.500000000000000000e+02,2.360000000000000000e+02
1.689068173010758400e+18,-4.090000000000000000e+02,-3.820000000000000000e+02,2.280000000000000000e+02
1.689068173010792448e+18,-3.890000000000000000e+02,-4.080000000000000000e+02,1.760000000000000000e+02
1.689068173010813696e+18,-3.880000000000000000e+02,-4.540000000000000000e+02,9.600000000000000000e+01
1.689068173010831360e+18,-2.850000000000000000e+02,-4.710000000000000000e+02,1.180000000000000000e+02
1.689068173010850048e+18,-2.080000000000000000e+02,-3.310000000000000000e+02,5.200000000000000000e+01
1.689068173010863872e+18,-2.210000000000000000e+02,-3.990000000000000000e+02,7.600000000000000000e+01
1.689068173010876928e+18,-2.020000000000000000e+02,-3.320000000000000000e+02,-8.000000000000000000e+00
1.689068173010890752e+18,-1.850000000000000000e+02,-3.350000000000000000e+02,-4.200000000000000000e+01
1.689068173010908416e+18,-1.920000000000000000e+02,-3.420000000000000000e+02,3.000000000000000000e+00
1.689068173010921216e+18,-1.880000000000000000e+02,-4.190000000000000000e+02,4.000000000000000000e+00
1.689068173010936576e+18,-7.200000000000000000e+01,-3.990000000000000000e+02,-3.700000000000000000e+02
1.689068173010949888e+18,-4.000000000000000000e+01,-3.260000000000000000e+02,-4.240000000000000000e+02
1.689068173010964224e+18,-8.000000000000000000e+00,-4.590000000000000000e+02,-4.450000000000000000e+02
1.689068173010980352e+18,5.600000000000000000e+01,-1.400000000000000000e+02,-4.410000000000000000e+02
1.689068173010993920e+18,8.600000000000000000e+01,-1.200000000000000000e+02,-4.160000000000000000e+02
1.689068173011006976e+18,1.110000000000000000e+02,-1.440000000000000000e+02,-4.000000000000000000e+02
1.689068173011022848e+18,1.200000000000000000e+02,-1.270000000000000000e+02,-3.080000000000000000e+02
1.689068173011039744e+18,2.060000000000000000e+02,-8.600000000000000000e+01,-3.720000000000000000e+02
1.689068173011053056e+18,2.040000000000000000e+02,-7.900000000000000000e+01,-3.330000000000000000e+02
1.689068173011065856e+18,2.160000000000000000e+02,-1.120000000000000000e+02,-3.240000000000000000e+02
1.689068173011085056e+18,2.380000000000000000e+02,-2.290000000000000000e+02,-3.170000000000000000e+02
1.689068173011097856e+18,2.710000000000000000e+02,-8.900000000000000000e+01,-2.370000000000000000e+02
1.689068173011116800e+18,2.860000000000000000e+02,-2.400000000000000000e+02,-6.100000000000000000e+01
1.689068173011129600e+18,3.260000000000000000e+02,-2.620000000000000000e+02,-9.300000000000000000e+02
1.689068173011145216e+18,3.760000000000000000e+02,-2.730000000000000000e+02,1.830000000000000000e+02
1.689068173011159296e+18,2.270000000000000000e+02,-1.880000000000000000e+02,2.870000000000000000e+02
1.689068173011175936e+18,7.300000000000000000e+01,-2.000000000000000000e+01,5.600000000000000000e+02
1.689068173011188736e+18,-1.200000000000000000e+01,-9.000000000000000000e+00,7.040000000000000000e+02
1.689068173011204864e+18,-1.130000000000000000e+02,7.000000000000000000e+00,8.710000000000000000e+02
1.689068173011217920e+18,3.550000000000000000e+02,-2.750000000000000000e+02,4.000000000000000000e+02
1.689068173011232768e+18,2.510000000000000000e+02,-3.080000000000000000e+02,2.840000000000000000e+02
1.689068173011246336e+18,2.070000000000000000e+02,-3.480000000000000000e+02,2.120000000000000000e+02
1.689068173011259392e+18,2.280000000000000000e+02,-2.460000000000000000e+02,2.140000000000000000e+02
1.689068173011273728e+18,1.720000000000000000e+02,-2.380000000000000000e+02,2.110000000000000000e+02
1.689068173011286528e+18,1.640000000000000000e+02,-3.110000000000000000e+02,2.470000000000000000e+02
1.689068173011299328e+18,1.560000000000000000e+02,-3.050000000000000000e+02,3.360000000000000000e+02
1.689068173011312384e+18,1.630000000000000000e+02,-3.240000000000000000e+02,3.760000000000000000e+02
1.689068173011326720e+18,2.160000000000000000e+02,-2.670000000000000000e+02,3.760000000000000000e+02
1.689068173011339264e+18,2.640000000000000000e+02,-3.020000000000000000e+02,4.060000000000000000e+02
1.689068173011353088e+18,3.210000000000000000e+02,-4.060000000000000000e+02,4.720000000000000000e+02
1.689068173011378432e+18,5.480000000000000000e+02,-1.180000000000000000e+02,2.160000000000000000e+02
1.689068173011397120e+18,1.590000000000000000e+02,-3.690000000000000000e+02,5.500000000000000000e+01
1.689068173011410176e+18,-1.040000000000000000e+02,-1.095000000000000000e+03,4.700000000000000000e+01
1.689068173011424000e+18,1.500000000000000000e+01,-7.990000000000000000e+02,6.200000000000000000e+01
1.689068173011438592e+18,2.800000000000000000e+02,-6.640000000000000000e+02,7.900000000000000000e+01
1.689068173011453952e+18,4.320000000000000000e+02,-2.060000000000000000e+02,1.660000000000000000e+02
1.689068173011468544e+18,4.550000000000000000e+02,-8.900000000000000000e+01,2.030000000000000000e+02
1.689068173011481344e+18,3.120000000000000000e+02,-3.800000000000000000e+01,4.270000000000000000e+02
1.689068173011493888e+18,2.400000000000000000e+02,-2.200000000000000000e+01,4.280000000000000000e+02
1.689068173011506432e+18,1.990000000000000000e+02,-2.000000000000000000e+01,4.960000000000000000e+02
1.689068173011525888e+18,1.840000000000000000e+02,-1.640000000000000000e+02,3.820000000000000000e+02
1.689068173011540224e+18,6.200000000000000000e+01,-1.790000000000000000e+02,4.010000000000000000e+02
1.689068173011553536e+18,1.610000000000000000e+02,-4.100000000000000000e+01,4.640000000000000000e+02
1.689068173011566080e+18,2.870000000000000000e+02,1.500000000000000000e+01,5.680000000000000000e+02
1.689068173011578880e+18,2.710000000000000000e+02,4.900000000000000000e+01,5.990000000000000000e+02
1.689068173011591424e+18,1.740000000000000000e+02,2.900000000000000000e+01,6.670000000000000000e+02
1.689068173011603968e+18,6.800000000000000000e+01,-1.630000000000000000e+02,7.530000000000000000e+02
1.689068173011618304e+18,-7.000000000000000000e+00,-2.060000000000000000e+02,6.490000000000000000e+02
1.689068173011636224e+18,1.050000000000000000e+02,1.680000000000000000e+02,5.470000000000000000e+02
1.689068173011648000e+18,1.790000000000000000e+02,2.370000000000000000e+02,4.310000000000000000e+02
1.689068173011660288e+18,1.880000000000000000e+02,1.730000000000000000e+02,4.030000000000000000e+02
1.689068173011672320e+18,1.310000000000000000e+02,9.700000000000000000e+01,4.550000000000000000e+02
1.689068173011684352e+18,8.600000000000000000e+01,1.800000000000000000e+01,4.870000000000000000e+02
1.689068173011696384e+18,3.900000000000000000e+01,4.000000000000000000e+01,4.650000000000000000e+02
1.689068173011709696e+18,-2.600000000000000000e+01,6.800000000000000000e+01,4.060000000000000000e+02
1.689068173011722240e+18,-1.130000000000000000e+02,4.200000000000000000e+01,3.990000000000000000e+02
1.689068173011734528e+18,-2.330000000000000000e+02,-4.000000000000000000e+01,4.540000000000000000e+02
1.689068173011746560e+18,-3.350000000000000000e+02,-9.600000000000000000e+01,5.020000000000000000e+02
1.689068173011758592e+18,-3.850000000000000000e+02,-3.300000000000000000e+01,4.950000000000000000e+02
1.689068173011770368e+18,-3.990000000000000000e+02,-9.000000000000000000e+00,4.800000000000000000e+02
1.689068173011782656e+18,-4.310000000000000000e+02,-2.800000000000000000e+01,5.260000000000000000e+02
1.689068173011794432e+18,-4.630000000000000000e+02,-5.600000000000000000e+01,6.110000000000000000e+02
1.689068173011806720e+18,-4.880000000000000000e+02,-6.300000000000000000e+01,6.470000000000000000e+02
1.689068173011818496e+18,-4.790000000000000000e+02,-6.700000000000000000e+01,7.100000000000000000e+02
1.689068173011830784e+18,-5.520000000000000000e+02,-1.590000000000000000e+02,7.370000000000000000e+02
1.689068173011842816e+18,-6.370000000000000000e+02,-2.960000000000000000e+02,7.200000000000000000e+02
1.689068173011858432e+18,-6.040000000000000000e+02,-3.320000000000000000e+02,7.190000000000000000e+02
1.689068173011870976e+18,-4.710000000000000000e+02,-2.250000000000000000e+02,7.280000000000000000e+02
1.689068173011883776e+18,-2.810000000000000000e+02,-1.530000000000000000e+02,7.160000000000000000e+02
1.689068173011896320e+18,-1.170000000000000000e+02,-2.430000000000000000e+02,7.200000000000000000e+02
1.689068173011908608e+18,1.700000000000000000e+01,-3.110000000000000000e+02,6.810000000000000000e+02
1.689068173011920896e+18,1.400000000000000000e+02,-2.070000000000000000e+02,6.110000000000000000e+02
1.689068173011933184e+18,2.190000000000000000e+02,-1.400000000000000000e+02,5.190000000000000000e+02
1.689068173011945472e+18,2.630000000000000000e+02,-1.990000000000000000e+02,4.230000000000000000e+02
1.689068173011957760e+18,3.190000000000000000e+02,-2.030000000000000000e+02,3.930000000000000000e+02
1.689068173011970048e+18,3.390000000000000000e+02,-1.440000000000000000e+02,3.430000000000000000e+02
1.689068173011982080e+18,3.440000000000000000e+02,-8.300000000000000000e+01,2.910000000000000000e+02
1.689068173011994112e+18,3.420000000000000000e+02,-7.100000000000000000e+01,2.920000000000000000e+02
1.689068173012006144e+18,3.340000000000000000e+02,-5.100000000000000000e+01,2.910000000000000000e+02
1.689068173012018176e+18,3.260000000000000000e+02,-3.300000000000000000e+01,2.280000000000000000e+02
1.689068173012030464e+18,3.080000000000000000e+02,-2.000000000000000000e+01,1.950000000000000000e+02
1.689068173012042496e+18,2.710000000000000000e+02,-6.200000000000000000e+01,1.880000000000000000e+02
1.689068173012056064e+18,2.440000000000000000e+02,-1.150000000000000000e+02,2.190000000000000000e+02
1.689068173012068608e+18,2.360000000000000000e+02,-9.900000000000000000e+01,2.630000000000000000e+02
1.689068173012080896e+18,2.410000000000000000e+02,-1.200000000000000000e+01,2.360000000000000000e+02
1.689068173012093184e+18,2.520000000000000000e+02,1.700000000000000000e+01,2.490000000000000000e+02
1.689068173012105472e+18,2.460000000000000000e+02,-6.700000000000000000e+01,3.590000000000000000e+02
1.689068173012117760e+18,2.140000000000000000e+02,-1.770000000000000000e+02,4.470000000000000000e+02
1.689068173012130304e+18,2.540000000000000000e+02,-1.470000000000000000e+02,4.550000000000000000e+02
1.689068173012142592e+18,3.480000000000000000e+02,-1.290000000000000000e+02,4.720000000000000000e+02
1.689068173012155136e+18,3.900000000000000000e+02,-2.230000000000000000e+02,5.150000000000000000e+02
1.689068173012167424e+18,4.480000000000000000e+02,-3.550000000000000000e+02,4.920000000000000000e+02
1.689068173012179712e+18,5.470000000000000000e+02,-3.610000000000000000e+02,4.510000000000000000e+02
1.689068173012191744e+18,5.630000000000000000e+02,-2.430000000000000000e+02,4.320000000000000000e+02
1.689068173012205568e+18,5.630000000000000000e+02,-1.420000000000000000e+02,4.220000000000000000e+02
1.689068173012217856e+18,5.180000000000000000e+02,-1.520000000000000000e+02,3.550000000000000000e+02
1.689068173012229888e+18,4.700000000000000000e+02,-2.490000000000000000e+02,2.920000000000000000e+02
1.689068173012242176e+18,4.230000000000000000e+02,-2.950000000000000000e+02,2.780000000000000000e+02
1.689068173012261632e+18,3.590000000000000000e+02,-2.000000000000000000e+02,3.160000000000000000e+02
1.689068173012273920e+18,2.600000000000000000e+02,-2.600000000000000000e+02,3.320000000000000000e+02
1.689068173012286720e+18,2.190000000000000000e+02,-4.270000000000000000e+02,3.290000000000000000e+02
1.689068173012301568e+18,2.040000000000000000e+02,-4.240000000000000000e+02,2.630000000000000000e+02
1.689068173012314368e+18,1.790000000000000000e+02,-2.480000000000000000e+02,2.410000000000000000e+02
1.689068173012327168e+18,1.400000000000000000e+02,-1.830000000000000000e+02,2.630000000000000000e+02
1.689068173012339712e+18,5.600000000000000000e+01,-3.350000000000000000e+02,2.870000000000000000e+02
1.689068173012352000e+18,3.800000000000000000e+01,-4.250000000000000000e+02,2.550000000000000000e+02
1.689068173012364544e+18,3.900000000000000000e+01,-4.010000000000000000e+02,2.230000000000000000e+02
1.689068173012377344e+18,-7.200000000000000000e+01,-3.960000000000000000e+02,2.600000000000000000e+02
1.689068173012389888e+18,-1.450000000000000000e+02,-5.310000000000000000e+02,3.290000000000000000e+02
1.689068173012402176e+18,-2.020000000000000000e+02,-7.080000000000000000e+02,3.560000000000000000e+02
1.689068173012414720e+18,-2.720000000000000000e+02,-7.110000000000000000e+02,3.080000000000000000e+02
1.689068173012427008e+18,-2.310000000000000000e+02,-7.190000000000000000e+02,3.150000000000000000e+02
1.689068173012439552e+18,-7.300000000000000000e+01,-8.170000000000000000e+02,3.820000000000000000e+02
1.689068173012451584e+18,4.800000000000000000e+01,-8.760000000000000000e+02,3.980000000000000000e+02
1.689068173012463872e+18,7.000000000000000000e+00,-7.800000000000000000e+02,3.270000000000000000e+02
1.689068173012476672e+18,-3.600000000000000000e+01,-6.170000000000000000e+02,2.840000000000000000e+02
1.689068173012491520e+18,1.500000000000000000e+01,-5.720000000000000000e+02,3.370000000000000000e+02
1.689068173012503808e+18,1.100000000000000000e+02,-5.000000000000000000e+02,3.870000000000000000e+02
1.689068173012517376e+18,2.950000000000000000e+02,-4.430000000000000000e+02,3.630000000000000000e+02
1.689068173012531968e+18,3.760000000000000000e+02,-4.080000000000000000e+02,2.870000000000000000e+02
1.689068173012544768e+18,2.680000000000000000e+02,-3.480000000000000000e+02,2.520000000000000000e+02
1.689068173012556800e+18,2.320000000000000000e+02,-2.750000000000000000e+02,2.810000000000000000e+02
1.689068173012569088e+18,3.000000000000000000e+02,-2.240000000000000000e+02,3.440000000000000000e+02
1.689068173012581376e+18,3.180000000000000000e+02,-1.830000000000000000e+02,3.280000000000000000e+02
1.689068173012593408e+18,3.120000000000000000e+02,-1.290000000000000000e+02,2.240000000000000000e+02
1.689068173012605696e+18,3.270000000000000000e+02,-3.500000000000000000e+01,1.510000000000000000e+02
1.689068173012617984e+18,3.070000000000000000e+02,2.300000000000000000e+01,1.550000000000000000e+02
1.689068173012630016e+18,2.540000000000000000e+02,-1.000000000000000000e+00,1.850000000000000000e+02
1.689068173012642048e+18,1.990000000000000000e+02,1.000000000000000000e+00,2.160000000000000000e+02
1.689068173012654592e+18,1.590000000000000000e+02,7.300000000000000000e+01,2.410000000000000000e+02
1.689068173012666624e+18,1.660000000000000000e+02,1.360000000000000000e+02,2.200000000000000000e+02
1.689068173012678912e+18,1.670000000000000000e+02,5.600000000000000000e+01,1.880000000000000000e+02
1.689068173012690944e+18,1.560000000000000000e+02,-5.500000000000000000e+01,2.240000000000000000e+02
1.689068173012703232e+18,1.760000000000000000e+02,-7.300000000000000000e+01,3.000000000000000000e+02
1.689068173012715520e+18,1.420000000000000000e+02,-3.600000000000000000e+01,3.900000000000000000e+02
1.689068173012727552e+18,6.500000000000000000e+01,-3.000000000000000000e+00,4.990000000000000000e+02
1.689068173012739840e+18,3.500000000000000000e+01,-4.900000000000000000e+01,5.800000000000000000e+02
1.689068173012751616e+18,5.100000000000000000e+01,-1.270000000000000000e+02,6.510000000000000000e+02
1.689068173012769280e+18,5.400000000000000000e+01,-9.200000000000000000e+01,6.640000000000000000e+02
1.689068173012781568e+18,8.300000000000000000e+01,-5.500000000000000000e+01,6.080000000000000000e+02
1.689068173012793856e+18,1.310000000000000000e+02,-7.900000000000000000e+01,5.600000000000000000e+02
1.689068173012806144e+18,1.120000000000000000e+02,-1.080000000000000000e+02,5.560000000000000000e+02
1.689068173012818432e+18,6.400000000000000000e+01,-1.270000000000000000e+02,5.740000000000000000e+02
1.689068173012830976e+18,1.700000000000000000e+01,-1.230000000000000000e+02,5.850000000000000000e+02
1.689068173012844800e+18,-1.300000000000000000e+01,-9.600000000000000000e+01,5.690000000000000000e+02
1.689068173012856832e+18,-2.400000000000000000e+01,-5.400000000000000000e+01,5.500000000000000000e+02
1.689068173012869120e+18,-1.300000000000000000e+01,-3.300000000000000000e+01,5.420000000000000000e+02
1.689068173012881408e+18,-4.000000000000000000e+01,-3.900000000000000000e+01,5.560000000000000000e+02
1.689068173012899584e+18,-7.700000000000000000e+01,-4.700000000000000000e+01,5.600000000000000000e+02
1.689068173012911872e+18,-9.300000000000000000e+01,-3.500000000000000000e+01,5.470000000000000000e+02
1.689068173012923904e+18,-1.000000000000000000e+02,-4.400000000000000000e+01,5.560000000000000000e+02
1.689068173012936192e+18,-1.090000000000000000e+02,-3.500000000000000000e+01,5.720000000000000000e+02
1.689068173012948480e+18,-1.430000000000000000e+02,-7.000000000000000000e+00,5.980000000000000000e+02
1.689068173012960512e+18,-1.770000000000000000e+02,8.000000000000000000e+00,5.910000000000000000e+02
1.689068173012973056e+18,-1.920000000000000000e+02,4.000000000000000000e+00,6.090000000000000000e+02
1.689068173012985600e+18,-2.420000000000000000e+02,-2.800000000000000000e+01,6.940000000000000000e+02
1.689068173012997888e+18,-3.590000000000000000e+02,-3.100000000000000000e+01,8.110000000000000000e+02
1.689068173013010176e+18,-5.200000000000000000e+02,-2.200000000000000000e+01,9.160000000000000000e+02
1.689068173013022720e+18,-6.630000000000000000e+02,-2.400000000000000000e+01,1.023000000000000000e+03
1.689068173013035008e+18,-6.960000000000000000e+02,-7.000000000000000000e+01,1.089000000000000000e+03
1.689068173013047296e+18,-6.020000000000000000e+02,-7.300000000000000000e+01,1.033000000000000000e+03
1.689068173013059840e+18,-4.660000000000000000e+02,-5.400000000000000000e+01,8.750000000000000000e+02
1.689068173013072640e+18,-3.430000000000000000e+02,-6.000000000000000000e+01,7.500000000000000000e+02
1.689068173013084928e+18,-2.690000000000000000e+02,-9.700000000000000000e+01,6.840000000000000000e+02
1.689068173013097216e+18,-2.090000000000000000e+02,-8.400000000000000000e+01,6.150000000000000000e+02
1.689068173013109504e+18,-1.530000000000000000e+02,-6.300000000000000000e+01,5.510000000000000000e+02
1.689068173013123840e+18,-6.400000000000000000e+01,-5.200000000000000000e+01,5.110000000000000000e+02
1.689068173013135872e+18,9.000000000000000000e+00,-5.600000000000000000e+01,4.700000000000000000e+02
1.689068173013148672e+18,7.900000000000000000e+01,-5.600000000000000000e+01,3.990000000000000000e+02
1.689068173013160704e+18,1.240000000000000000e+02,-6.800000000000000000e+01,3.070000000000000000e+02
